Custom,9,1.0,0.103054262,503
Highs,9,1.0,0.000710903,
Custom,9,1.0,0.103439826,503
Highs,9,1.0,0.00068901,
Custom,9,1.0,0.112334719,503
Highs,9,1.0,0.000654077,
Custom,9,1.0,0.102293698,503
Highs,9,1.0,0.000808769,
Custom,9,1.0,0.106666727,503
Highs,9,1.0,0.000706141,
Custom,9,1.0,0.101767278,503
Highs,9,1.0,0.000715569,
Custom,9,1.0,0.100991757,503
Highs,9,1.0,0.000699056,
Custom,9,1.0,0.117911182,503
Highs,9,1.0,0.000641515,
Custom,9,1.0,0.101201184,503
Highs,9,1.0,0.000704443,
Custom,9,1.0,0.108387624,503
Highs,9,1.0,0.000643769,
Custom,9,1.0,0.11004045,503
Highs,9,1.0,0.00068545,
Custom,9,1.0,0.110573531,503
Highs,9,1.0,0.000684072,
Custom,9,1.0,0.101317566,503
Highs,9,1.0,0.000658005,
Custom,9,1.0,0.102262512,503
Highs,9,1.0,0.000680797,
Custom,9,1.0,0.100967344,503
Highs,9,1.0,0.000811138,
Custom,9,1.0,0.102937172,503
Highs,9,1.0,0.000725321,
Custom,9,1.0,0.10428649,503
Highs,9,1.0,0.000674701,
Custom,9,1.0,0.103088278,503
Highs,9,1.0,0.000674693,
Custom,9,1.0,0.109596126,503
Highs,11,1.0,0.00067788,
Custom,11,1.0,0.384722863,1847
Highs,11,1.0,0.000709201,
Custom,11,1.0,0.40384096,1847
Highs,11,1.0,0.000671856,
Custom,11,1.0,0.380335516,1847
Highs,11,1.0,0.000702197,
Custom,11,1.0,0.374254156,1847
Highs,11,1.0,0.000704484,
Custom,11,1.0,0.381205311,1847
Highs,11,1.0,0.000604849,
Custom,11,1.0,0.385939169,1847
Highs,11,1.0,0.000495386,
Custom,11,1.0,0.393075029,1847
Highs,11,1.0,0.000538552,
Custom,11,1.0,0.386690208,1847
Highs,11,1.0,0.000711087,
Custom,11,1.0,0.377075507,1847
Highs,11,1.0,0.00057179,
Custom,11,1.0,0.381585175,1847
Highs,11,1.0,0.000702407,
Custom,11,1.0,0.393101443,1847
Highs,11,1.0,0.000632629,
Custom,11,1.0,0.378103416,1847
Highs,11,1.0,0.000601901,
Custom,11,1.0,0.408379954,1847
Highs,11,1.0,0.000749271,
Custom,11,1.0,0.385389022,1847
Highs,11,1.0,0.000505156,
Custom,11,1.0,0.385016521,1847
Highs,11,1.0,0.000515357,
Custom,11,1.0,0.391660328,1847
Highs,11,1.0,0.000506791,
Custom,11,1.0,0.380590431,1847
Highs,11,1.0,0.000727957,
Custom,11,1.0,0.383968538,1847
Highs,11,1.0,0.000769231,
Custom,11,1.0,0.385294778,1847
Highs,11,1.0,0.000642829,
Custom,11,1.0,0.385503387,1847
Highs,11,1.0,0.000605868,
Custom,11,1.0,0.398280004,1847
Highs,11,1.0,0.000500322,
Custom,11,1.0,0.383429592,1847
Highs,11,1.0,0.000523781,
Custom,11,1.0,0.379967016,1847
Highs,11,1.0,0.000518963,
Custom,11,1.0,0.399701899,1847
Highs,11,1.0,0.00059821,
Custom,11,1.0,0.373268319,1847
Highs,13,1.0,0.000547628,
Custom,13,1.0,1.426610526,6863
Highs,13,1.0,0.000526006,
Custom,13,1.0,1.46329063,6863
Highs,13,1.0,0.000508109,
Custom,13,1.0,1.489416853,6863
Highs,13,1.0,0.000638919,
Custom,13,1.0,1.433671916,6863
Highs,13,1.0,0.000514377,
Custom,13,1.0,1.451095448,6863
Highs,13,1.0,0.00061771,
Custom,13,1.0,1.459750497,6863
Highs,13,1.0,0.000685663,
Custom,13,1.0,1.460941977,6863
Highs,13,1.0,0.000687521,
Custom,13,1.0,1.45717951,6863
Highs,13,1.0,0.000727456,
Custom,13,1.0,1.4652845380000001,6863
Highs,13,1.0,0.000693642,
Custom,13,1.0,1.4496367669999999,6863
Highs,13,1.0,0.000716804,
Custom,13,1.0,1.511793606,6863
Highs,13,1.0,0.000682475,
Custom,13,1.0,1.505076346,6863
Highs,13,1.0,0.000617735,
Custom,13,1.0,1.524015156,6863
Highs,13,1.0,0.00072231,
Custom,13,1.0,1.4763105699999999,6863
Highs,13,1.0,0.000503116,
Custom,13,1.0,1.469309555,6863
Highs,13,1.0,0.000541457,
Custom,13,1.0,1.471314715,6863
Highs,13,1.0,0.000644657,
Custom,13,1.0,1.4556956589999999,6863
Highs,13,1.0,0.000503601,
Custom,13,1.0,1.459657476,6863
Highs,13,1.0,0.000496522,
Custom,13,1.0,1.46543876,6863
Highs,13,1.0,0.000748827,
Custom,13,1.0,1.4546393420000001,6863
Highs,13,1.0,0.0006077,
Custom,13,1.0,1.447485579,6863
Highs,13,1.0,0.000491274,
Custom,13,1.0,1.445528387,6863
Highs,13,1.0,0.000663876,
Custom,13,1.0,1.4655474640000001,6863
Highs,13,1.0,0.000576634,
Custom,13,1.0,1.4654696839999999,6863
Highs,13,1.0,0.000547891,
Custom,13,1.0,1.449400705,6863
Highs,15,1.0,0.000510245,
Custom,15,1.0,5.617228563,25739
Highs,15,1.0,0.000515039,
Custom,15,1.0,5.679162538,25739
Highs,15,1.0,0.000731471,
Custom,15,1.0,5.805675967,25739
Highs,15,1.0,0.000518198,
Custom,15,1.0,5.599582002,25739
Highs,15,1.0,0.000494117,
Custom,15,1.0,5.555026369,25739
Highs,15,1.0,0.000671878,
Custom,15,1.0,5.5293179630000004,25739
Highs,15,1.0,0.000504181,
Custom,15,1.0,5.6935581840000005,25739
Highs,15,1.0,0.00059258,
Custom,15,1.0,5.746028308,25739
Highs,15,1.0,0.000509023,
Custom,15,1.0,5.488436124,25739
Highs,15,1.0,0.000507685,
Custom,15,1.0,5.634320149,25739
Highs,15,1.0,0.000527798,
Custom,15,1.0,5.59622396,25739
Highs,15,1.0,0.000903929,
Custom,15,1.0,5.548813095,25739
Highs,15,1.0,0.000545787,
Custom,15,1.0,5.84611132,25739
Highs,15,1.0,0.000500955,
Custom,15,1.0,5.532692164,25739
Highs,15,1.0,0.00082634,
Custom,15,1.0,5.526925151,25739
Highs,15,1.0,0.00049887,
Custom,15,1.0,5.641637136,25739
Highs,15,1.0,0.000505956,
Custom,15,1.0,5.5553474640000005,25739
Highs,15,1.0,0.000505668,
Custom,15,1.0,5.695129776,25739
Highs,15,1.0,0.000501048,
Custom,15,1.0,5.615837026,25739
Highs,15,1.0,0.000737936,
Custom,15,1.0,5.572781609,25739
Highs,15,1.0,0.000683895,
Custom,15,1.0,5.559109846,25739
Highs,15,1.0,0.000508291,
Custom,15,1.0,5.5396299209999995,25739
Highs,15,1.0,0.000518808,
Custom,15,1.0,5.540074896,25739
Highs,15,1.0,0.000500513,
Custom,15,1.0,5.671953215,25739
Highs,15,1.0,0.000680401,
Custom,15,1.0,5.662533195,25739
Highs,17,1.0,0.000709148,
Custom,17,1.0,21.676300014,97239
Highs,17,1.0,0.000729923,
Custom,17,1.0,21.791651853,97239
Highs,17,1.0,0.000723446,
Custom,17,1.0,21.538965105,97239
Highs,17,1.0,0.000619251,
Custom,17,1.0,21.600441328,97239
Highs,17,1.0,0.000611314,
Custom,17,1.0,21.372518393,97239
Highs,17,1.0,0.000664312,
Custom,17,1.0,21.21703895,97239
Highs,17,1.0,0.00063859,
Custom,17,1.0,21.570106207,97239
Highs,17,1.0,0.00066376,
Custom,17,1.0,21.483027502,97239
Highs,17,1.0,0.000723066,
Custom,17,1.0,21.165795764,97239
Highs,17,1.0,0.000642934,
Custom,17,1.0,21.631445857,97239
Highs,17,1.0,0.000634355,
Custom,17,1.0,21.672140956,97239
Highs,17,1.0,0.000515851,
Custom,17,1.0,21.438832147,97239
Highs,17,1.0,0.000515615,
Custom,17,1.0,21.439849366,97239
Highs,17,1.0,0.000644845,
Custom,17,1.0,21.286871237,97239
Highs,17,1.0,0.000696004,
Custom,17,1.0,21.4519738,97239
Highs,17,1.0,0.000674794,
Custom,17,1.0,21.570298881,97239
Highs,17,1.0,0.000515468,
Custom,17,1.0,21.736390928,97239
Highs,17,1.0,0.000544919,
Custom,17,1.0,21.656007772,97239
Highs,17,1.0,0.000538414,
Custom,17,1.0,21.30912303,97239
Highs,17,1.0,0.000518617,
Custom,17,1.0,21.423564683,97239
Highs,17,1.0,0.000734694,
Custom,17,1.0,21.765298109,97239
Highs,17,1.0,0.000890816,
Custom,17,1.0,21.396218698,97239
Highs,17,1.0,0.000487215,
Custom,17,1.0,21.719582015,97239
Highs,17,1.0,0.000614658,
Custom,17,1.0,22.528132333,97239
Highs,17,1.0,0.000644367,
Custom,17,1.0,22.359302518,97239
Highs,19,1.0,0.000498195,
Custom,19,1.0,84.384915965,369511
Highs,19,1.0,0.000615324,
Custom,19,1.0,82.913757688,369511
Highs,19,1.0,0.000516101,
Custom,19,1.0,84.738503814,369511
Highs,19,1.0,0.000507984,
Custom,19,1.0,83.229484332,369511
Highs,19,1.0,0.000734755,
Custom,19,1.0,83.106153642,369511
Highs,19,1.0,0.000625794,
Custom,19,1.0,82.530778451,369511
Highs,19,1.0,0.000861912,
Custom,19,1.0,83.568241583,369511
Highs,19,1.0,0.000868576,
Custom,19,1.0,82.759127904,369511
Highs,19,1.0,0.000515032,
Custom,19,1.0,83.257106364,369511
Highs,19,1.0,0.001124784,
Custom,19,1.0,83.112517672,369511
Highs,19,1.0,0.000688209,
Custom,19,1.0,82.794569033,369511
Highs,19,1.0,0.000593732,
Custom,19,1.0,82.552572283,369511
Highs,19,1.0,0.000520422,
Custom,19,1.0,82.995641057,369511
Highs,19,1.0,0.000517565,
Custom,19,1.0,83.4341032,369511
Highs,19,1.0,0.000645653,
Custom,19,1.0,82.728019682,369511
Highs,19,1.0,0.000656628,
Custom,19,1.0,82.814794277,369511
Highs,19,1.0,0.000624033,
Custom,19,1.0,82.567172316,369511
Highs,19,1.0,0.000507825,
Custom,19,1.0,83.537587569,369511
Highs,19,1.0,0.000637179,
Custom,19,1.0,83.072528075,369511
Highs,19,1.0,0.000521859,
Custom,19,1.0,83.688339862,369511
Highs,19,1.0,0.000508672,
Custom,19,1.0,85.100471696,369511
Highs,19,1.0,0.000529741,
Custom,19,1.0,84.065078805,369511
Highs,19,1.0,0.000490734,
Custom,19,1.0,84.963379521,369511
Highs,19,1.0,0.000618428,
Custom,19,1.0,85.965005689,369511
Highs,19,1.0,0.000536231,
Custom,19,1.0,84.85012174,369511
Highs,21,1.0,0.000859434,
Custom,21,1.0,331.230784033,1410863
Highs,21,1.0,0.000663677,
Custom,21,1.0,328.868933399,1410863
Highs,21,1.0,0.000508584,
Custom,21,1.0,328.369471836,1410863
Highs,21,1.0,0.000527651,
Custom,21,1.0,328.776468711,1410863
Highs,21,1.0,0.00067757,
Custom,21,1.0,330.379846557,1410863
Highs,21,1.0,0.000775066,
Custom,21,1.0,327.262942421,1410863
Highs,21,1.0,0.000689771,
Custom,21,1.0,329.795898457,1410863
Highs,21,1.0,0.000671269,
Custom,21,1.0,331.502397283,1410863
Highs,21,1.0,0.000727966,
Custom,21,1.0,329.280234857,1410863
Highs,21,1.0,0.000792589,
Custom,21,1.0,334.834544259,1410863
Highs,21,1.0,0.000670237,
Custom,21,1.0,340.874485351,1410863
Highs,21,1.0,0.000496362,
Custom,21,1.0,330.459472374,1410863
Highs,21,1.0,0.000684679,
Custom,21,1.0,328.61579152,1410863
